"","st_cd_fips","year","...1.x","pollster","sponsors","display_name","fte_grade","start_date","end_date","sample_size","population","election_date","candidate_name","state.x","st_fips.x","cd_fips","dem_cand","rep_cand","DEM","REP","...1.y","...2.x","cd","state.y","cvap","moe","...1","...2.y","office","state","st_fips.y","district_num","district_id","winner_party","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","RepVotesMajorPercent","DemVotesMajorPercent","winner_candidate","winner_candidate_inc","president_party"
"193","1216",2018,861,"U. North Florida",NA,"University of North Florida","A/B","9/30/18","10/2/18",551,"lv","11/6/18","David Shapiro","Florida","12","16","David Shapiro","Vern Buchanan","40","49",1412,1412,"16","Florida",597649,2870,539,539,"House","Florida","12","16","FL16","R",197483,"Buchanan, Vern","Incumbent",164463,"Shapiro, David","Challenger",54.56,45.44,"RepCandidate","Incumbent","R"
"194","1216",2018,829,"POS",NA,"Public Opinion Strategies","A-","10/4/18","10/7/18",400,"lv","11/6/18","David Shapiro","Florida","12","16","David Shapiro","Vern Buchanan","42","52",1412,1412,"16","Florida",597649,2870,539,539,"House","Florida","12","16","FL16","R",197483,"Buchanan, Vern","Incumbent",164463,"Shapiro, David","Challenger",54.56,45.44,"RepCandidate","Incumbent","R"
"195","1216",2018,871,"St. Pete Polls","Florida Politics","St. Pete Polls","B+","10/1/18","10/1/18",1248,"lv","11/6/18","David Shapiro","Florida","12","16","David Shapiro","Vern Buchanan","43.3","50.4",1412,1412,"16","Florida",597649,2870,539,539,"House","Florida","12","16","FL16","R",197483,"Buchanan, Vern","Incumbent",164463,"Shapiro, David","Challenger",54.56,45.44,"RepCandidate","Incumbent","R"
"196","1216",2020,505,"Data Targeting",NA,"Data Targeting","B/C","1/14/20","1/16/20",400,"lv","11/3/20","Vern Buchanan","Florida","12","16","Abby Finkenauer","Vern Buchanan","44","53",2284,2284,"16","Florida",639522,4832,103,103,"House","Florida","12","16","FL16","R",269001,"Buchanan, Vern","Incumbent",215683,"Good, Margaret Elizabeth Rowell","Challenger",55.5,44.5,"RepCandidate","Incumbent","D"
"197","1216",2020,366,"Data Targeting",NA,"Data Targeting","B/C","8/27/20","8/29/20",400,"lv","11/3/20","Vern Buchanan","Florida","12","16","Jared Forrest Golden","Vern Buchanan","49.5","51",2284,2284,"16","Florida",639522,4832,103,103,"House","Florida","12","16","FL16","R",269001,"Buchanan, Vern","Incumbent",215683,"Good, Margaret Elizabeth Rowell","Challenger",55.5,44.5,"RepCandidate","Incumbent","D"
"198","1216",2020,455,"Global Strategy Group",NA,"Global Strategy Group","B/C","7/7/20","7/12/20",500,"lv","11/3/20","Vern Buchanan","Florida","12","16","Ben McAdams","Vern Buchanan","34","47",2284,2284,"16","Florida",639522,4832,103,103,"House","Florida","12","16","FL16","R",269001,"Buchanan, Vern","Incumbent",215683,"Good, Margaret Elizabeth Rowell","Challenger",55.5,44.5,"RepCandidate","Incumbent","D"
"199","1216",2020,251,"Change Research",NA,"Change Research","B-","10/5/20","10/8/20",527,"lv","11/3/20","Vern Buchanan","Florida","12","16","Nancy Goroff","Vern Buchanan","48","48",2284,2284,"16","Florida",639522,4832,103,103,"House","Florida","12","16","FL16","R",269001,"Buchanan, Vern","Incumbent",215683,"Good, Margaret Elizabeth Rowell","Challenger",55.5,44.5,"RepCandidate","Incumbent","D"
"200","1216",2020,249,"Data Targeting",NA,"Data Targeting","B/C","10/6/20","10/8/20",403,"lv","11/3/20","Vern Buchanan","Florida","12","16","J.D. Scholten","Vern Buchanan","31","52",2284,2284,"16","Florida",639522,4832,103,103,"House","Florida","12","16","FL16","R",269001,"Buchanan, Vern","Incumbent",215683,"Good, Margaret Elizabeth Rowell","Challenger",55.5,44.5,"RepCandidate","Incumbent","D"
"201","1216",2020,301,"Global Strategy Group",NA,"Global Strategy Group","B/C","9/24/20","9/27/20",500,"lv","11/3/20","Vern Buchanan","Florida","12","16","Sri Kulkarni","Vern Buchanan","47","49",2284,2284,"16","Florida",639522,4832,103,103,"House","Florida","12","16","FL16","R",269001,"Buchanan, Vern","Incumbent",215683,"Good, Margaret Elizabeth Rowell","Challenger",55.5,44.5,"RepCandidate","Incumbent","D"
"202","1216",2020,281,"Data Targeting",NA,"Data Targeting","B/C","9/29/20","10/1/20",400,"lv","11/3/20","Vern Buchanan","Florida","12","16","Phil Arballo","Vern Buchanan","46","53",2284,2284,"16","Florida",639522,4832,103,103,"House","Florida","12","16","FL16","R",269001,"Buchanan, Vern","Incumbent",215683,"Good, Margaret Elizabeth Rowell","Challenger",55.5,44.5,"RepCandidate","Incumbent","D"
"203","1216",2020,193,"Data Targeting",NA,"Data Targeting","B/C","10/19/20","10/21/20",400,"lv","11/3/20","Vern Buchanan","Florida","12","16","Max N. Rose","Vern Buchanan","46","53",2284,2284,"16","Florida",639522,4832,103,103,"House","Florida","12","16","FL16","R",269001,"Buchanan, Vern","Incumbent",215683,"Good, Margaret Elizabeth Rowell","Challenger",55.5,44.5,"RepCandidate","Incumbent","D"
"204","1218",2018,1224,"Global Strategy Group",NA,"Global Strategy Group","B/C","5/1/18","5/6/18",600,"lv","11/6/18","Brian Mast","Florida","12","18","Susan Wild","Brian Mast","42","52",1414,1414,"18","Florida",570702,3197,541,541,"House","Florida","12","18","FL18","R",185905,"Mast, Brian","Incumbent",156454,"Baer, Lauren","Challenger",54.3,45.7,"RepCandidate","Incumbent","R"
"205","1218",2018,971,"PPP","Protect Our Care","Public Policy Polling","A-","9/17/18","9/18/18",533,"v","11/6/18","Lauren Baer","Florida","12","18","Lauren Baer","Brian Mast","43","46",1414,1414,"18","Florida",570702,3197,541,541,"House","Florida","12","18","FL18","R",185905,"Mast, Brian","Incumbent",156454,"Baer, Lauren","Challenger",54.3,45.7,"RepCandidate","Incumbent","R"
"206","1218",2018,994,"Global Strategy Group",NA,"Global Strategy Group","B/C","9/11/18","9/16/18",600,"lv","11/6/18","Lauren Baer","Florida","12","18","Lauren Baer","Brian Mast","44","50",1414,1414,"18","Florida",570702,3197,541,541,"House","Florida","12","18","FL18","R",185905,"Mast, Brian","Incumbent",156454,"Baer, Lauren","Challenger",54.3,45.7,"RepCandidate","Incumbent","R"
"207","1218",2018,612,"Change Research",NA,"Change Research","B-","10/27/18","10/29/18",475,"lv","11/6/18","Lauren Baer","Florida","12","18","Lauren Baer","Brian Mast","44","53",1414,1414,"18","Florida",570702,3197,541,541,"House","Florida","12","18","FL18","R",185905,"Mast, Brian","Incumbent",156454,"Baer, Lauren","Challenger",54.3,45.7,"RepCandidate","Incumbent","R"
"208","1218",2018,889,"Global Strategy Group",NA,"Global Strategy Group","B/C","9/26/18","9/30/18",400,"lv","11/6/18","Lauren Baer","Florida","12","18","Lauren Baer","Brian Mast","45","48",1414,1414,"18","Florida",570702,3197,541,541,"House","Florida","12","18","FL18","R",185905,"Mast, Brian","Incumbent",156454,"Baer, Lauren","Challenger",54.3,45.7,"RepCandidate","Incumbent","R"
"209","1218",2020,318,"St. Pete Polls","Florida Politics","St. Pete Polls","B+","9/18/20","9/18/20",1149,"lv","11/3/20","Brian Mast","Florida","12","18","Amy Kennedy","Brian Mast","c(49, 46)","50",2286,2286,"18","Florida",592871,3634,105,105,"House","Florida","12","18","FL18","R",253286,"Mast, Brian","Incumbent",186674,"Keith, Pamela","Challenger",57.57,42.43,"RepCandidate","Incumbent","D"
"210","1218",2020,247,"Clearview Research",NA,"Clearview Research",NA,"10/7/20","10/9/20",301,"lv","11/3/20","Brian Mast","Florida","12","18","Hillary Scholten","Brian Mast","47","43",2286,2286,"18","Florida",592871,3634,105,105,"House","Florida","12","18","FL18","R",253286,"Mast, Brian","Incumbent",186674,"Keith, Pamela","Challenger",57.57,42.43,"RepCandidate","Incumbent","D"
"211","1219",2018,1015,"Change Research",NA,"Change Research","B-","9/10/18","9/12/18",468,"rv","11/6/18","David Holden","Florida","12","19","David Holden","Francis Rooney","42","51",1415,1415,"19","Florida",592474,3559,542,542,"House","Florida","12","19","FL19","R",211465,"Rooney, Francis","Incumbent",128106,"Holden, David","Challenger",62.27,37.73,"RepCandidate","Incumbent","R"
"212","1221",2020,277,"St. Pete Polls",NA,"St. Pete Polls","B+","10/2/20","10/2/20",1015,"lv","11/3/20","Laura Loomer","Florida","12","21","Cynthia Lee Wallace","Laura Loomer","33.53","33",2289,2289,"21","Florida",547137,4621,108,108,"House","Florida","12","21","FL21","D",157612,"Loomer, Laura","Challenger",237925,"Frankel, Lois","Incumbent",39.85,60.15,"DemCandidate","Incumbent","D"
"213","1225",2018,972,"PPP","Protect Our Care","Public Policy Polling","A-","9/17/18","9/18/18",541,"v","11/6/18","Mary Barzee Flores","Florida","12","25","Mary Barzee Flores","Mario Diaz-Balart","36","41",1421,1421,"25","Florida",434837,3763,547,547,"House","Florida","12","25","FL25","R",128672,"Diaz-Balart, Mario","Incumbent",84173,"Flores, Mary Barzee","Challenger",60.45,39.55,"RepCandidate","Incumbent","R"
"214","1225",2018,1217,"PPP","Giffords","Public Policy Polling","A-","5/21/18","5/23/18",650,"v","11/6/18","Mario Diaz-Balart","Florida","12","25","Ronald A. DiNicola","Mario Diaz-Balart","43","46",1421,1421,"25","Florida",434837,3763,547,547,"House","Florida","12","25","FL25","R",128672,"Diaz-Balart, Mario","Incumbent",84173,"Flores, Mary Barzee","Challenger",60.45,39.55,"RepCandidate","Incumbent","R"
"215","1226",2018,682,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/19/18","10/24/18",499,"rv","11/6/18","Debbie Mucarsel-Powell","Florida","12","26","Debbie Mucarsel-Powell","Carlos Curbelo","42.56","39.22",1422,1422,"26","Florida",467186,4840,548,548,"House","Florida","12","26","FL26","D",115678,"Curbelo, Carlos","Incumbent",119797,"Mucarsel-Powell, Debbie","Challenger",49.13,50.87,"DemCandidate","Challenger","R"
"216","1226",2018,1248,"DCCC Targeting Team","DCCC","DCCC Targeting and Analytics Department","B/C","3/17/18","3/22/18",400,"rv","11/6/18","Carlos Curbelo","Florida","12","26","Jennifer T. Wexton","Carlos Curbelo","46","45",1422,1422,"26","Florida",467186,4840,548,548,"House","Florida","12","26","FL26","D",115678,"Curbelo, Carlos","Incumbent",119797,"Mucarsel-Powell, Debbie","Challenger",49.13,50.87,"DemCandidate","Challenger","R"
"217","1226",2018,1150,"GBAO","DCCC","GBAO","B/C","7/16/18","7/22/18",500,"lv","11/6/18","Carlos Curbelo","Florida","12","26","Tim Bjorkman","Carlos Curbelo","33","48",1422,1422,"26","Florida",467186,4840,548,548,"House","Florida","12","26","FL26","D",115678,"Curbelo, Carlos","Incumbent",119797,"Mucarsel-Powell, Debbie","Challenger",49.13,50.87,"DemCandidate","Challenger","R"
"218","1226",2018,813,"Mason-Dixon","Telemundo","Mason-Dixon Polling & Strategy","A-","10/3/18","10/9/18",625,"lv","11/6/18","Debbie Mucarsel-Powell","Florida","12","26","Debbie Mucarsel-Powell","Carlos Curbelo","45","46",1422,1422,"26","Florida",467186,4840,548,548,"House","Florida","12","26","FL26","D",115678,"Curbelo, Carlos","Incumbent",119797,"Mucarsel-Powell, Debbie","Challenger",49.13,50.87,"DemCandidate","Challenger","R"
"219","1226",2018,879,"GBAO","DCCC","GBAO","B/C","9/27/18","10/1/18",500,"lv","11/6/18","Debbie Mucarsel-Powell","Florida","12","26","Debbie Mucarsel-Powell","Carlos Curbelo","50","48",1422,1422,"26","Florida",467186,4840,548,548,"House","Florida","12","26","FL26","D",115678,"Curbelo, Carlos","Incumbent",119797,"Mucarsel-Powell, Debbie","Challenger",49.13,50.87,"DemCandidate","Challenger","R"
"220","1226",2018,983,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","9/13/18","9/17/18",509,"rv","11/6/18","Debbie Mucarsel-Powell","Florida","12","26","Debbie Mucarsel-Powell","Carlos Curbelo","39.23","46.03",1422,1422,"26","Florida",467186,4840,548,548,"House","Florida","12","26","FL26","D",115678,"Curbelo, Carlos","Incumbent",119797,"Mucarsel-Powell, Debbie","Challenger",49.13,50.87,"DemCandidate","Challenger","R"
"221","1226",2018,681,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/19/18","10/24/18",499,"lv","11/6/18","Debbie Mucarsel-Powell","Florida","12","26","Debbie Mucarsel-Powell","Carlos Curbelo","44.7","43.84",1422,1422,"26","Florida",467186,4840,548,548,"House","Florida","12","26","FL26","D",115678,"Curbelo, Carlos","Incumbent",119797,"Mucarsel-Powell, Debbie","Challenger",49.13,50.87,"DemCandidate","Challenger","R"
"222","1226",2018,982,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","9/13/18","9/17/18",509,"lv","11/6/18","Debbie Mucarsel-Powell","Florida","12","26","Debbie Mucarsel-Powell","Carlos Curbelo","43.78","47.31",1422,1422,"26","Florida",467186,4840,548,548,"House","Florida","12","26","FL26","D",115678,"Curbelo, Carlos","Incumbent",119797,"Mucarsel-Powell, Debbie","Challenger",49.13,50.87,"DemCandidate","Challenger","R"
"223","1226",2018,901,"Greenberg Quinlan Rosner",NA,"GQR","B","9/23/18","9/27/18",500,"lv","11/6/18","Debbie Mucarsel-Powell","Florida","12","26","Debbie Mucarsel-Powell","Carlos Curbelo","49","48",1422,1422,"26","Florida",467186,4840,548,548,"House","Florida","12","26","FL26","D",115678,"Curbelo, Carlos","Incumbent",119797,"Mucarsel-Powell, Debbie","Challenger",49.13,50.87,"DemCandidate","Challenger","R"
"224","1226",2018,970,"PPP","Protect Our Care","Public Policy Polling","A-","9/17/18","9/18/18",511,"v","11/6/18","Debbie Mucarsel-Powell","Florida","12","26","Debbie Mucarsel-Powell","Carlos Curbelo","46","45",1422,1422,"26","Florida",467186,4840,548,548,"House","Florida","12","26","FL26","D",115678,"Curbelo, Carlos","Incumbent",119797,"Mucarsel-Powell, Debbie","Challenger",49.13,50.87,"DemCandidate","Challenger","R"
"225","1226",2020,442,"Meeting Street Insights","Congressional Leadership Fund","Meeting Street Insights","B/C","7/14/20","7/18/20",400,"rv","11/3/20","Carlos A. Gimenez","Florida","12","26","Michelle De La Isla","Carlos A. Gimenez","41.4","47",2294,2294,"26","Florida",476187,6313,113,113,"House","Florida","12","26","FL26","R",177223,"Gimenez, Carlos","Challenger",165407,"Mucarsel-Powell, Debbie","Incumbent",51.72,48.28,"RepCandidate","Challenger","D"
"226","1226",2020,524,"McLaughlin",NA,"McLaughlin & Associates","C/D","7/15/19","7/17/19",400,"lv","11/3/20","Carlos Curbelo","Florida","12","26","Ron Kind","Carlos Curbelo","43","45",2294,2294,"26","Florida",476187,6313,113,113,"House","Florida","12","26","FL26","R",177223,"Gimenez, Carlos","Challenger",165407,"Mucarsel-Powell, Debbie","Incumbent",51.72,48.28,"RepCandidate","Challenger","D"
"227","1227",2018,641,"Anzalone Liszt Grove","DCCC","ALG Research","B/C","10/25/18","10/28/18",500,"lv","11/6/18","Donna E. Shalala","Florida","12","27","Donna E. Shalala","María Elvira Salazar","49","39",1423,1423,"27","Florida",449720,4773,549,549,"House","Florida","12","27","FL27","D",115588,"Salazar, Maria Elvira","Challenger",130743,"Shalala, Donna","Challenger",46.92,53.08,"DemCandidate","Challenger","R"
"228","1227",2018,774,"Anzalone Liszt Grove",NA,"ALG Research","B/C","10/11/18","10/14/18",500,"lv","11/6/18","Donna E. Shalala","Florida","12","27","Donna E. Shalala","María Elvira Salazar","44","39",1423,1423,"27","Florida",449720,4773,549,549,"House","Florida","12","27","FL27","D",115588,"Salazar, Maria Elvira","Challenger",130743,"Shalala, Donna","Challenger",46.92,53.08,"DemCandidate","Challenger","R"
"229","1227",2018,716,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/15/18","10/19/18",542,"lv","11/6/18","Donna E. Shalala","Florida","12","27","Donna E. Shalala","María Elvira Salazar","44.06","36.85",1423,1423,"27","Florida",449720,4773,549,549,"House","Florida","12","27","FL27","D",115588,"Salazar, Maria Elvira","Challenger",130743,"Shalala, Donna","Challenger",46.92,53.08,"DemCandidate","Challenger","R"
"230","1227",2018,839,"Mason-Dixon","Telemundo","Mason-Dixon Polling & Strategy","A-","10/1/18","10/6/18",625,"lv","11/6/18","Donna E. Shalala","Florida","12","27","Donna E. Shalala","María Elvira Salazar","42","44",1423,1423,"27","Florida",449720,4773,549,549,"House","Florida","12","27","FL27","D",115588,"Salazar, Maria Elvira","Challenger",130743,"Shalala, Donna","Challenger",46.92,53.08,"DemCandidate","Challenger","R"
"231","1227",2018,776,"McLaughlin",NA,"McLaughlin & Associates","C/D","10/11/18","10/14/18",400,"rv","11/6/18","Donna E. Shalala","Florida","12","27","Donna E. Shalala","María Elvira Salazar","41","50",1423,1423,"27","Florida",449720,4773,549,549,"House","Florida","12","27","FL27","D",115588,"Salazar, Maria Elvira","Challenger",130743,"Shalala, Donna","Challenger",46.92,53.08,"DemCandidate","Challenger","R"
"232","1227",2018,1069,"Bendixen & Amandi International",NA,"Bendixen & Amandi International","B/C","9/1/18","9/4/18",600,"lv","11/6/18","Donna E. Shalala","Florida","12","27","Donna E. Shalala","María Elvira Salazar","46","42",1423,1423,"27","Florida",449720,4773,549,549,"House","Florida","12","27","FL27","D",115588,"Salazar, Maria Elvira","Challenger",130743,"Shalala, Donna","Challenger",46.92,53.08,"DemCandidate","Challenger","R"
"233","1227",2018,717,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/15/18","10/19/18",542,"rv","11/6/18","Donna E. Shalala","Florida","12","27","Donna E. Shalala","María Elvira Salazar","41.67","34.34",1423,1423,"27","Florida",449720,4773,549,549,"House","Florida","12","27","FL27","D",115588,"Salazar, Maria Elvira","Challenger",130743,"Shalala, Donna","Challenger",46.92,53.08,"DemCandidate","Challenger","R"
"234","1227",2018,1012,"McLaughlin",NA,"McLaughlin & Associates","C/D","9/10/18","9/13/18",400,"lv","11/6/18","Donna E. Shalala","Florida","12","27","Donna E. Shalala","María Elvira Salazar","42","51",1423,1423,"27","Florida",449720,4773,549,549,"House","Florida","12","27","FL27","D",115588,"Salazar, Maria Elvira","Challenger",130743,"Shalala, Donna","Challenger",46.92,53.08,"DemCandidate","Challenger","R"
"235","1227",2020,236,"Bendixen & Amandi International",NA,"Bendixen & Amandi International","B/C","10/9/20","10/13/20",500,"lv","11/3/20","María Elvira Salazar","Florida","12","27","Wendy R. Davis","María Elvira Salazar","42","43",2295,2295,"27","Florida",454417,5786,114,114,"House","Florida","12","27","FL27","R",176141,"Salazar, Maria Elvira","Challenger",166758,"Shalala, Donna","Incumbent",51.37,48.63,"RepCandidate","Challenger","D"
"236","1227",2020,346,"1892 Polling","NRCC","1892 Polling","B/C","9/2/20","9/6/20",400,"lv","11/3/20","María Elvira Salazar","Florida","12","27","Julie Oliver","María Elvira Salazar","41","45.5",2295,2295,"27","Florida",454417,5786,114,114,"House","Florida","12","27","FL27","R",176141,"Salazar, Maria Elvira","Challenger",166758,"Shalala, Donna","Incumbent",51.37,48.63,"RepCandidate","Challenger","D"
"237","1303",2018,749,"PPP",NA,"Public Policy Polling","A-","10/15/18","10/16/18",681,"v","11/6/18","Chuck Enderlin","Georgia","13","03","Chuck Enderlin","Drew Ferguson","26","56",1426,1426,"3","Georgia",532686,2423,553,553,"House","Georgia","13","03","GA03","R",191996,"Ferguson, Drew","Incumbent",101010,"Enderlin, Chuck","Challenger",65.53,34.47,"RepCandidate","Incumbent","R"
