year,state,state,district,inc_party.x,Cook,Cook_num,description,ie_num,avg_rating
2014,,OH,9,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,OH,11,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,OH,13,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,OH,3,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,OH,9,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,OH,11,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,OH,13,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,OH,3,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,OH,9,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,OH,11,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,OH,13,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,OH,3,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,OH,9,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,OH,11,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,OH,13,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,OH,3,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,OH,11,dem,Solid D,1,Currently Safe Democrat,1,1
2008,,OH,3,rep,Solid R,7,NA,NA,7
2008,,OH,4,rep,Solid R,7,NA,NA,7
2008,,OH,5,rep,Solid R,7,NA,NA,7
2008,,OH,8,rep,Solid R,7,NA,NA,7
2012,,OH,1,rep,Solid R,7,Currently Safe Republican,7,7
2012,,OH,2,rep,Solid R,7,Currently Safe Republican,7,7
2012,,OH,4,rep,Solid R,7,Currently Safe Republican,7,7
2012,,OH,5,rep,Solid R,7,Currently Safe Republican,7,7
2012,,OH,8,rep,Solid R,7,Currently Safe Republican,7,7
2012,,OH,10,rep,Solid R,7,Currently Safe Republican,7,7
2012,,OH,12,rep,Solid R,7,Currently Safe Republican,7,7
2012,,OH,14,rep,Solid R,7,Currently Safe Republican,7,7
2012,,OH,15,rep,Solid R,7,Currently Safe Republican,7,7
2014,,OH,1,rep,Solid R,7,Currently Safe Republican,7,7
2014,,OH,2,rep,Solid R,7,Currently Safe Republican,7,7
2014,,OH,4,rep,Solid R,7,Currently Safe Republican,7,7
2014,,OH,5,rep,Solid R,7,Currently Safe Republican,7,7
2014,,OH,6,rep,Solid R,7,Currently Safe Republican,7,7
2014,,OH,7,rep,Solid R,7,Currently Safe Republican,7,7
2014,,OH,8,rep,Solid R,7,Currently Safe Republican,7,7
2014,,OH,10,rep,Solid R,7,Currently Safe Republican,7,7
2014,,OH,12,rep,Solid R,7,Currently Safe Republican,7,7
2014,,OH,14,rep,Solid R,7,Currently Safe Republican,7,7
2014,,OH,15,rep,Solid R,7,Currently Safe Republican,7,7
2014,,OH,16,rep,Solid R,7,Currently Safe Republican,7,7
2016,,OH,1,rep,Solid R,7,Currently Safe Republican,7,7
2016,,OH,2,rep,Solid R,7,Currently Safe Republican,7,7
2016,,OH,4,rep,Solid R,7,Currently Safe Republican,7,7
2016,,OH,5,rep,Solid R,7,Currently Safe Republican,7,7
2016,,OH,6,rep,Solid R,7,Currently Safe Republican,7,7
2016,,OH,7,rep,Solid R,7,Currently Safe Republican,7,7
2016,,OH,8,rep,Solid R,7,Currently Safe Republican,7,7
2016,,OH,10,rep,Solid R,7,Currently Safe Republican,7,7
2016,,OH,12,rep,Solid R,7,Currently Safe Republican,7,7
2016,,OH,14,rep,Solid R,7,Currently Safe Republican,7,7
2016,,OH,15,rep,Solid R,7,Currently Safe Republican,7,7
2016,,OH,16,rep,Solid R,7,Currently Safe Republican,7,7
2018,,OH,2,rep,Solid R,7,Currently Safe Republican,7,7
2018,,OH,4,rep,Solid R,7,Currently Safe Republican,7,7
2018,,OH,5,rep,Solid R,7,Currently Safe Republican,7,7
2018,,OH,6,rep,Solid R,7,Currently Safe Republican,7,7
2018,,OH,7,rep,Solid R,7,Currently Safe Republican,7,7
2018,,OH,8,rep,Solid R,7,Currently Safe Republican,7,7
2018,,OH,15,rep,Solid R,7,Currently Safe Republican,7,7
2018,,OH,16,rep,Solid R,7,Currently Safe Republican,7,7
2020,,OH,2,rep,Solid R,7,Currently Safe Republican,7,7
2020,,OH,4,rep,Solid R,7,Currently Safe Republican,7,7
2020,,OH,5,rep,Solid R,7,Currently Safe Republican,7,7
2020,,OH,6,rep,Solid R,7,Currently Safe Republican,7,7
2020,,OH,7,rep,Solid R,7,Currently Safe Republican,7,7
2020,,OH,8,rep,Solid R,7,Currently Safe Republican,7,7
2020,,OH,14,rep,Solid R,7,Currently Safe Republican,7,7
2020,,OH,15,rep,Solid R,7,Currently Safe Republican,7,7
2020,,OH,16,rep,Solid R,7,Currently Safe Republican,7,7
2022,,OH,2,rep,Solid R,7,Currently Safe Republican,7,7
2022,,OH,4,rep,Solid R,7,Currently Safe Republican,7,7
2022,,OH,5,rep,Solid R,7,Currently Safe Republican,7,7
2022,,OH,6,rep,Solid R,7,Currently Safe Republican,7,7
2022,,OH,7,rep,Solid R,7,Currently Safe Republican,7,7
2022,,OH,8,rep,Solid R,7,Currently Safe Republican,7,7
2022,,OH,10,rep,Solid R,7,Currently Safe Republican,7,7
2022,,OH,12,rep,Solid R,7,Currently Safe Republican,7,7
2022,,OH,14,rep,Solid R,7,Currently Safe Republican,7,7
2022,,OH,15,rep,Solid R,7,Currently Safe Republican,7,7
2022,,OH,13,dem,Tossup D,3.5,Pure Toss-up,4,3.75
2008,,OH,1,rep,Tossup R,4.5,NA,NA,4.5
2012,,OH,6,rep,Tossup R,4.5,Lean Republican,5,4.75
2018,,OH,12,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2020,,OH,1,rep,Tossup R,4.5,Toss-up/Tilt Democrat,3.5,4
2022,,OH,1,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2008,,OK,1,rep,Likely R,5,NA,NA,5
2008,,OK,4,rep,Likely R,5,NA,NA,5
2012,,OK,2,dem,Likely R,5,Currently Safe Republican,7,6
2018,,OK,5,rep,Likely R,5,Currently Safe Republican,7,6
2008,,OK,2,dem,Solid D,1,NA,NA,1
2008,,OK,3,rep,Solid R,7,NA,NA,7
2008,,OK,5,rep,Solid R,7,NA,NA,7
2012,,OK,1,rep,Solid R,7,Currently Safe Republican,7,7
2012,,OK,3,rep,Solid R,7,Currently Safe Republican,7,7
2012,,OK,4,rep,Solid R,7,Currently Safe Republican,7,7
2012,,OK,5,rep,Solid R,7,Currently Safe Republican,7,7
2014,,OK,1,rep,Solid R,7,Currently Safe Republican,7,7
2014,,OK,2,rep,Solid R,7,Currently Safe Republican,7,7
2014,,OK,3,rep,Solid R,7,Currently Safe Republican,7,7
2014,,OK,4,rep,Solid R,7,Currently Safe Republican,7,7
2014,,OK,5,rep,Solid R,7,Currently Safe Republican,7,7
2016,,OK,1,rep,Solid R,7,Currently Safe Republican,7,7
2016,,OK,2,rep,Solid R,7,Currently Safe Republican,7,7
2016,,OK,3,rep,Solid R,7,Currently Safe Republican,7,7
2016,,OK,4,rep,Solid R,7,Currently Safe Republican,7,7
2016,,OK,5,rep,Solid R,7,Currently Safe Republican,7,7
2018,,OK,1,rep,Solid R,7,Currently Safe Republican,7,7
2018,,OK,2,rep,Solid R,7,Currently Safe Republican,7,7
2018,,OK,3,rep,Solid R,7,Currently Safe Republican,7,7
2018,,OK,4,rep,Solid R,7,Currently Safe Republican,7,7
2020,,OK,1,rep,Solid R,7,Currently Safe Republican,7,7
2020,,OK,2,rep,Solid R,7,Currently Safe Republican,7,7
2020,,OK,3,rep,Solid R,7,Currently Safe Republican,7,7
2020,,OK,4,rep,Solid R,7,Currently Safe Republican,7,7
2022,,OK,1,rep,Solid R,7,Currently Safe Republican,7,7
2022,,OK,2,rep,Solid R,7,Currently Safe Republican,7,7
2022,,OK,3,rep,Solid R,7,Currently Safe Republican,7,7
2022,,OK,4,rep,Solid R,7,Currently Safe Republican,7,7
2022,,OK,5,rep,Solid R,7,Currently Safe Republican,7,7
2020,,OK,5,dem,Tossup D,3.5,Pure Toss-up,4,3.75
2020,,OR,4,dem,Lean D,3,Democrat Favored,2,2.5
2022,,OR,4,dem,Lean D,3,Toss-up/Tilt Democrat,3.5,3.25
2022,,OR,5,dem,Lean R,5,Toss-up/Tilt Republican,4.5,4.75
2008,,OR,5,dem,Likely D,2,NA,NA,2
2008,,OR,1,dem,Solid D,1,NA,NA,1
2008,,OR,3,dem,Solid D,1,NA,NA,1
2008,,OR,4,dem,Solid D,1,NA,NA,1
2012,,OR,1,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,OR,3,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,OR,4,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,OR,5,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,OR,1,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,OR,3,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,OR,4,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,OR,5,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,OR,1,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,OR,3,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,OR,4,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,OR,5,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,OR,1,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,OR,3,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,OR,4,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,OR,5,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,OR,1,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,OR,3,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,OR,5,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,OR,1,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,OR,3,dem,Solid D,1,Currently Safe Democrat,1,1
2008,,OR,2,rep,Solid R,7,NA,NA,7
2012,,OR,2,rep,Solid R,7,Currently Safe Republican,7,7
2014,,OR,2,rep,Solid R,7,Currently Safe Republican,7,7
2016,,OR,2,rep,Solid R,7,Currently Safe Republican,7,7
2018,,OR,2,rep,Solid R,7,Currently Safe Republican,7,7
2020,,OR,2,rep,Solid R,7,Currently Safe Republican,7,7
2022,,OR,2,rep,Solid R,7,Currently Safe Republican,7,7
2022,,OR,6,dem,Tossup D,3.5,Pure Toss-up,4,3.75
2008,,PA,10,dem,Lean D,3,NA,NA,3
2008,,PA,12,dem,Lean D,3,NA,NA,3
2018,,PA,7,rep,Lean D,3,Lean Democrat,3,3
2020,,PA,8,dem,Lean D,3,Currently Safe Democrat,1,2
2012,,PA,8,rep,Lean R,5,Republican Favored,6,5.5
2016,,PA,16,rep,Lean R,5,Currently Safe Republican,7,6
2018,,PA,16,rep,Lean R,5,Republican Favored,6,5.5
2020,,PA,1,rep,Lean R,5,Lean Republican,5,5
2008,,PA,4,dem,Likely D,2,NA,NA,2
2018,,PA,5,rep,Likely D,2,Democrat Favored,2,2
2018,,PA,6,rep,Likely D,2,Democrat Favored,2,2
2018,,PA,8,dem,Likely D,2,Lean Democrat,3,2.5
2018,,PA,17,rep,Likely D,2,Lean Democrat,3,2.5
2020,,PA,7,dem,Likely D,2,Currently Safe Democrat,1,1.5
2020,,PA,17,dem,Likely D,2,Currently Safe Democrat,1,1.5
2022,,PA,12,dem,Likely D,2,Democrat Favored,2,2
2008,,PA,5,rep,Likely R,5,NA,NA,5
2008,,PA,6,rep,Likely R,5,NA,NA,5
2008,,PA,15,rep,Likely R,5,NA,NA,5
2008,,PA,18,rep,Likely R,5,NA,NA,5
2012,,PA,6,rep,Likely R,5,Currently Safe Republican,7,6
2014,,PA,6,rep,Likely R,5,Republican Favored,6,5.5
2016,,PA,6,rep,Likely R,5,Currently Safe Republican,7,6
2018,,PA,14,dem,Likely R,5,Republican Favored,6,5.5
2020,,PA,16,rep,Likely R,5,Currently Safe Republican,7,6
2008,,PA,1,dem,Solid D,1,NA,NA,1
2008,,PA,2,dem,Solid D,1,NA,NA,1
2008,,PA,7,dem,Solid D,1,NA,NA,1
2008,,PA,8,dem,Solid D,1,NA,NA,1
2008,,PA,13,dem,Solid D,1,NA,NA,1
2008,,PA,14,dem,Solid D,1,NA,NA,1
2008,,PA,17,dem,Solid D,1,NA,NA,1
2012,,PA,1,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,PA,2,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,PA,13,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,PA,14,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,PA,17,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,PA,1,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,PA,2,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,PA,13,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,PA,14,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,PA,17,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,PA,1,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,PA,2,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,PA,13,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,PA,14,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,PA,17,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,PA,2,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,PA,3,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,PA,4,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,PA,18,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,PA,2,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,PA,3,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,PA,4,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,PA,5,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,PA,6,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,PA,18,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,PA,2,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,PA,3,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,PA,4,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,PA,5,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,PA,6,dem,Solid D,1,Currently Safe Democrat,1,1
2008,,PA,9,rep,Solid R,7,NA,NA,7
2008,,PA,16,rep,Solid R,7,NA,NA,7
2008,,PA,19,rep,Solid R,7,NA,NA,7
2012,,PA,3,rep,Solid R,7,Currently Safe Republican,7,7
2012,,PA,4,rep,Solid R,7,Currently Safe Republican,7,7
2012,,PA,5,rep,Solid R,7,Currently Safe Republican,7,7
2012,,PA,7,rep,Solid R,7,Currently Safe Republican,7,7
2012,,PA,9,rep,Solid R,7,Currently Safe Republican,7,7
2012,,PA,10,rep,Solid R,7,Currently Safe Republican,7,7
2012,,PA,11,rep,Solid R,7,Currently Safe Republican,7,7
2012,,PA,15,rep,Solid R,7,Currently Safe Republican,7,7
2012,,PA,16,rep,Solid R,7,Currently Safe Republican,7,7
2012,,PA,18,rep,Solid R,7,Currently Safe Republican,7,7
2014,,PA,3,rep,Solid R,7,Currently Safe Republican,7,7
2014,,PA,4,rep,Solid R,7,Currently Safe Republican,7,7
2014,,PA,5,rep,Solid R,7,Currently Safe Republican,7,7
2014,,PA,7,rep,Solid R,7,Currently Safe Republican,7,7
2014,,PA,8,rep,Solid R,7,Currently Safe Republican,7,7
2014,,PA,9,rep,Solid R,7,Currently Safe Republican,7,7
2014,,PA,10,rep,Solid R,7,Currently Safe Republican,7,7
2014,,PA,11,rep,Solid R,7,Currently Safe Republican,7,7
2014,,PA,12,rep,Solid R,7,Currently Safe Republican,7,7
2014,,PA,15,rep,Solid R,7,Currently Safe Republican,7,7
2014,,PA,16,rep,Solid R,7,Currently Safe Republican,7,7
2014,,PA,18,rep,Solid R,7,Currently Safe Republican,7,7
2016,,PA,3,rep,Solid R,7,Currently Safe Republican,7,7
2016,,PA,4,rep,Solid R,7,Currently Safe Republican,7,7
2016,,PA,5,rep,Solid R,7,Currently Safe Republican,7,7
2016,,PA,7,rep,Solid R,7,Currently Safe Republican,7,7
2016,,PA,9,rep,Solid R,7,Currently Safe Republican,7,7
2016,,PA,10,rep,Solid R,7,Currently Safe Republican,7,7
2016,,PA,11,rep,Solid R,7,Currently Safe Republican,7,7
2016,,PA,12,rep,Solid R,7,Currently Safe Republican,7,7
2016,,PA,15,rep,Solid R,7,Currently Safe Republican,7,7
2016,,PA,18,rep,Solid R,7,Currently Safe Republican,7,7
2018,,PA,9,rep,Solid R,7,Currently Safe Republican,7,7
2018,,PA,11,rep,Solid R,7,Currently Safe Republican,7,7
2018,,PA,12,rep,Solid R,7,Currently Safe Republican,7,7
2018,,PA,13,rep,Solid R,7,Currently Safe Republican,7,7
2018,,PA,15,rep,Solid R,7,Currently Safe Republican,7,7
2020,,PA,9,rep,Solid R,7,Currently Safe Republican,7,7
2020,,PA,11,rep,Solid R,7,Currently Safe Republican,7,7
2020,,PA,12,rep,Solid R,7,Currently Safe Republican,7,7
2020,,PA,13,rep,Solid R,7,Currently Safe Republican,7,7
2020,,PA,14,rep,Solid R,7,Currently Safe Republican,7,7
2020,,PA,15,rep,Solid R,7,Currently Safe Republican,7,7
2022,,PA,1,rep,Solid R,7,Currently Safe Republican,7,7
2022,,PA,9,rep,Solid R,7,Currently Safe Republican,7,7
2022,,PA,10,rep,Solid R,7,Currently Safe Republican,7,7
2022,,PA,11,rep,Solid R,7,Currently Safe Republican,7,7
2022,,PA,13,rep,Solid R,7,Currently Safe Republican,7,7
2022,,PA,14,rep,Solid R,7,Currently Safe Republican,7,7
2022,,PA,15,rep,Solid R,7,Currently Safe Republican,7,7
2022,,PA,16,rep,Solid R,7,Currently Safe Republican,7,7
2008,,PA,11,dem,Tossup D,3.5,NA,NA,3.5
2012,,PA,12,dem,Tossup D,3.5,Pure Toss-up,4,3.75
2022,,PA,7,dem,Tossup D,3.5,Pure Toss-up,4,3.75
2022,,PA,8,dem,Tossup D,3.5,Pure Toss-up,4,3.75
2022,,PA,17,dem,Tossup D,3.5,Pure Toss-up,4,3.75
2008,,PA,3,rep,Tossup R,4.5,NA,NA,4.5
2016,,PA,8,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2018,,PA,1,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2018,,PA,10,rep,Tossup R,4.5,Lean Republican,5,4.75
2020,,PA,10,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2008,,RI,1,dem,Solid D,1,NA,NA,1
2008,,RI,2,dem,Solid D,1,NA,NA,1
2012,,RI,2,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,RI,1,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,RI,2,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,RI,1,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,RI,2,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,RI,1,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,RI,2,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,RI,1,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,RI,2,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,RI,1,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,RI,1,dem,Tossup D,3.5,Toss-up/Tilt Democrat,3.5,3.5
2022,,RI,2,dem,Tossup D,3.5,Pure Toss-up,4,3.75
2020,,SC,1,dem,Lean D,3,Lean Democrat,3,3
2008,,SC,1,rep,Lean R,5,NA,NA,5
2018,,SC,1,rep,Lean R,5,Republican Favored,6,5.5
2008,,SC,2,rep,Likely R,5,NA,NA,5
2008,,SC,5,dem,Solid D,1,NA,NA,1
2008,,SC,6,dem,Solid D,1,NA,NA,1
2012,,SC,6,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,SC,6,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,SC,6,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,SC,6,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,SC,6,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,SC,6,dem,Solid D,1,Currently Safe Democrat,1,1
2008,,SC,3,rep,Solid R,7,NA,NA,7
2008,,SC,4,rep,Solid R,7,NA,NA,7
2012,,SC,1,rep,Solid R,7,Currently Safe Republican,7,7
2012,,SC,2,rep,Solid R,7,Currently Safe Republican,7,7
2012,,SC,3,rep,Solid R,7,Currently Safe Republican,7,7
2012,,SC,4,rep,Solid R,7,Currently Safe Republican,7,7
2012,,SC,5,rep,Solid R,7,Currently Safe Republican,7,7
2012,,SC,7,rep,Solid R,7,Currently Safe Republican,7,7
2014,,SC,1,rep,Solid R,7,Currently Safe Republican,7,7
2014,,SC,2,rep,Solid R,7,Currently Safe Republican,7,7
2014,,SC,3,rep,Solid R,7,Currently Safe Republican,7,7
2014,,SC,4,rep,Solid R,7,Currently Safe Republican,7,7
2014,,SC,5,rep,Solid R,7,Currently Safe Republican,7,7
2014,,SC,7,rep,Solid R,7,Currently Safe Republican,7,7
2016,,SC,1,rep,Solid R,7,Currently Safe Republican,7,7
2016,,SC,2,rep,Solid R,7,Currently Safe Republican,7,7
2016,,SC,3,rep,Solid R,7,Currently Safe Republican,7,7
2016,,SC,4,rep,Solid R,7,Currently Safe Republican,7,7
2016,,SC,5,rep,Solid R,7,Currently Safe Republican,7,7
2016,,SC,7,rep,Solid R,7,Currently Safe Republican,7,7
2018,,SC,2,rep,Solid R,7,Currently Safe Republican,7,7
2018,,SC,3,rep,Solid R,7,Currently Safe Republican,7,7
2018,,SC,4,rep,Solid R,7,Currently Safe Republican,7,7
2018,,SC,5,rep,Solid R,7,Currently Safe Republican,7,7
2018,,SC,7,rep,Solid R,7,Currently Safe Republican,7,7
2020,,SC,2,rep,Solid R,7,Currently Safe Republican,7,7
2020,,SC,3,rep,Solid R,7,Currently Safe Republican,7,7
2020,,SC,4,rep,Solid R,7,Currently Safe Republican,7,7
2020,,SC,5,rep,Solid R,7,Currently Safe Republican,7,7
2020,,SC,7,rep,Solid R,7,Currently Safe Republican,7,7
2022,,SC,1,rep,Solid R,7,Currently Safe Republican,7,7
2022,,SC,2,rep,Solid R,7,Currently Safe Republican,7,7
2022,,SC,3,rep,Solid R,7,Currently Safe Republican,7,7
2022,,SC,4,rep,Solid R,7,Currently Safe Republican,7,7
2022,,SC,5,rep,Solid R,7,Currently Safe Republican,7,7
2022,,SC,7,rep,Solid R,7,Currently Safe Republican,7,7
2012,,SD,0,rep,Likely R,5,Currently Safe Republican,7,6
2008,,SD,0,dem,Solid D,1,NA,NA,1
2014,,SD,0,rep,Solid R,7,Currently Safe Republican,7,7
2016,,SD,0,rep,Solid R,7,Currently Safe Republican,7,7
2018,,SD,0,rep,Solid R,7,Currently Safe Republican,7,7
2020,,SD,0,rep,Solid R,7,Currently Safe Republican,7,7
2022,,SD,0,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TN,5,dem,Likely R,5,Republican Favored,6,5.5
2008,,TN,4,dem,Solid D,1,NA,NA,1
2008,,TN,5,dem,Solid D,1,NA,NA,1
2008,,TN,6,dem,Solid D,1,NA,NA,1
2008,,TN,8,dem,Solid D,1,NA,NA,1
2008,,TN,9,dem,Solid D,1,NA,NA,1
2012,,TN,5,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,TN,9,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,TN,5,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,TN,9,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,TN,5,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,TN,9,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,TN,5,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,TN,9,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,TN,5,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,TN,9,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,TN,9,dem,Solid D,1,Currently Safe Democrat,1,1
2008,,TN,1,rep,Solid R,7,NA,NA,7
2008,,TN,2,rep,Solid R,7,NA,NA,7
2008,,TN,3,rep,Solid R,7,NA,NA,7
2008,,TN,7,rep,Solid R,7,NA,NA,7
2012,,TN,1,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TN,2,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TN,3,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TN,6,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TN,7,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TN,8,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TN,1,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TN,2,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TN,3,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TN,4,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TN,6,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TN,7,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TN,8,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TN,1,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TN,2,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TN,3,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TN,4,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TN,6,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TN,7,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TN,8,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TN,1,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TN,2,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TN,3,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TN,4,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TN,6,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TN,7,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TN,8,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TN,1,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TN,2,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TN,3,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TN,4,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TN,6,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TN,7,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TN,8,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TN,1,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TN,2,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TN,3,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TN,4,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TN,6,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TN,7,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TN,8,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TN,4,rep,Tossup R,4.5,Toss-up/Tilt Republican,4.5,4.5
2014,,TX,23,dem,Lean D,3,Lean Democrat,3,3
2020,,TX,23,rep,Lean D,3,Toss-up/Tilt Democrat,3.5,3.25
2020,,TX,24,rep,Lean D,3,Toss-up/Tilt Democrat,3.5,3.25
2022,,TX,28,dem,Lean D,3,Lean Democrat,3,3
2008,,TX,7,rep,Lean R,5,NA,NA,5
2008,,TX,10,rep,Lean R,5,NA,NA,5
2012,,TX,14,rep,Lean R,5,Lean Republican,5,5
2018,,TX,22,rep,Lean R,5,Currently Safe Republican,7,6
2018,,TX,23,rep,Lean R,5,Lean Republican,5,5
2020,,TX,3,rep,Lean R,5,Lean Republican,5,5
