,year,state,district,inc_party,is_open,description,,ie_num
2374,2020,MI,2,Republican,0,Currently Safe Republican,,7
2376,2020,MI,4,Republican,0,Currently Safe Republican,,7
2379,2020,MI,7,Republican,0,Currently Safe Republican,,7
2382,2020,MI,10,Republican,1,Currently Safe Republican,,7
2392,2020,MN,6,Republican,0,Currently Safe Republican,,7
2394,2020,MN,8,Republican,0,Currently Safe Republican,,7
2395,2020,MS,1,Republican,0,Currently Safe Republican,,7
2397,2020,MS,3,Republican,0,Currently Safe Republican,,7
2398,2020,MS,4,Republican,0,Currently Safe Republican,,7
2401,2020,MO,3,Republican,0,Currently Safe Republican,,7
2402,2020,MO,4,Republican,0,Currently Safe Republican,,7
2404,2020,MO,6,Republican,0,Currently Safe Republican,,7
2405,2020,MO,7,Republican,0,Currently Safe Republican,,7
2406,2020,MO,8,Republican,0,Currently Safe Republican,,7
2408,2020,NE,1,Republican,0,Currently Safe Republican,,7
2410,2020,NE,3,Republican,0,Currently Safe Republican,,7
2412,2020,NV,2,Republican,0,Currently Safe Republican,,7
2420,2020,NJ,4,Republican,0,Currently Safe Republican,,7
2452,2020,NY,21,Republican,0,Currently Safe Republican,,7
2454,2020,NY,23,Republican,0,Currently Safe Republican,,7
2458,2020,NY,27,Republican,0,Currently Safe Republican,,7
2461,2020,NC,3,Republican,0,Currently Safe Republican,,7
2463,2020,NC,5,Republican,0,Currently Safe Republican,,7
2465,2020,NC,7,Republican,0,Currently Safe Republican,,7
2467,2020,NC,9,Republican,0,Currently Safe Republican,,7
2468,2020,NC,10,Republican,0,Currently Safe Republican,,7
2471,2020,NC,13,Republican,0,Currently Safe Republican,,7
2472,2020,ND,0,Republican,0,Currently Safe Republican,,7
2474,2020,OH,2,Republican,0,Currently Safe Republican,,7
2476,2020,OH,4,Republican,0,Currently Safe Republican,,7
2477,2020,OH,5,Republican,0,Currently Safe Republican,,7
2478,2020,OH,6,Republican,0,Currently Safe Republican,,7
2479,2020,OH,7,Republican,0,Currently Safe Republican,,7
2480,2020,OH,8,Republican,0,Currently Safe Republican,,7
2484,2020,OH,12,Republican,0,Currently Safe Republican,,7
2486,2020,OH,14,Republican,0,Currently Safe Republican,,7
2487,2020,OH,15,Republican,0,Currently Safe Republican,,7
2488,2020,OH,16,Republican,0,Currently Safe Republican,,7
2489,2020,OK,1,Republican,0,Currently Safe Republican,,7
2490,2020,OK,2,Republican,0,Currently Safe Republican,,7
2491,2020,OK,3,Republican,0,Currently Safe Republican,,7
2492,2020,OK,4,Republican,0,Currently Safe Republican,,7
2495,2020,OR,2,Republican,1,Currently Safe Republican,,7
2507,2020,PA,9,Republican,0,Currently Safe Republican,,7
2509,2020,PA,11,Republican,0,Currently Safe Republican,,7
2510,2020,PA,12,Republican,0,Currently Safe Republican,,7
2511,2020,PA,13,Republican,0,Currently Safe Republican,,7
2512,2020,PA,14,Republican,0,Currently Safe Republican,,7
2513,2020,PA,15,Republican,0,Currently Safe Republican,,7
2514,2020,PA,16,Republican,0,Currently Safe Republican,,7
2520,2020,SC,2,Republican,0,Currently Safe Republican,,7
2521,2020,SC,3,Republican,0,Currently Safe Republican,,7
2522,2020,SC,4,Republican,0,Currently Safe Republican,,7
2523,2020,SC,5,Republican,0,Currently Safe Republican,,7
2525,2020,SC,7,Republican,0,Currently Safe Republican,,7
2526,2020,SD,0,Republican,0,Currently Safe Republican,,7
2527,2020,TN,1,Republican,1,Currently Safe Republican,,7
2528,2020,TN,2,Republican,0,Currently Safe Republican,,7
2529,2020,TN,3,Republican,0,Currently Safe Republican,,7
2530,2020,TN,4,Republican,0,Currently Safe Republican,,7
2532,2020,TN,6,Republican,0,Currently Safe Republican,,7
2533,2020,TN,7,Republican,0,Currently Safe Republican,,7
2534,2020,TN,8,Republican,0,Currently Safe Republican,,7
2536,2020,TX,1,Republican,0,Currently Safe Republican,,7
2537,2020,TX,2,Republican,0,Currently Safe Republican,,7
2539,2020,TX,4,Republican,1,Currently Safe Republican,,7
2540,2020,TX,5,Republican,0,Currently Safe Republican,,7
2543,2020,TX,8,Republican,0,Currently Safe Republican,,7
2546,2020,TX,11,Republican,1,Currently Safe Republican,,7
2547,2020,TX,12,Republican,0,Currently Safe Republican,,7
2548,2020,TX,13,Republican,1,Currently Safe Republican,,7
2549,2020,TX,14,Republican,0,Currently Safe Republican,,7
2552,2020,TX,17,Republican,1,Currently Safe Republican,,7
2554,2020,TX,19,Republican,0,Currently Safe Republican,,7
2561,2020,TX,26,Republican,0,Currently Safe Republican,,7
2562,2020,TX,27,Republican,0,Currently Safe Republican,,7
2566,2020,TX,31,Republican,0,Currently Safe Republican,,7
2571,2020,TX,36,Republican,0,Currently Safe Republican,,7
2572,2020,UT,1,Republican,1,Currently Safe Republican,,7
2573,2020,UT,2,Republican,0,Currently Safe Republican,,7
2574,2020,UT,3,Republican,0,Currently Safe Republican,,7
2577,2020,VA,1,Republican,0,Currently Safe Republican,,7
2582,2020,VA,6,Republican,0,Currently Safe Republican,,7
2585,2020,VA,9,Republican,0,Currently Safe Republican,,7
2591,2020,WA,4,Republican,0,Currently Safe Republican,,7
2592,2020,WA,5,Republican,0,Currently Safe Republican,,7
2598,2020,WV,1,Republican,0,Currently Safe Republican,,7
2599,2020,WV,2,Republican,0,Currently Safe Republican,,7
2600,2020,WV,3,Republican,0,Currently Safe Republican,,7
2601,2020,WI,1,Republican,0,Currently Safe Republican,,7
2605,2020,WI,5,Republican,1,Currently Safe Republican,,7
2606,2020,WI,6,Republican,0,Currently Safe Republican,,7
2607,2020,WI,7,Republican,0,Currently Safe Republican,,7
2608,2020,WI,8,Republican,0,Currently Safe Republican,,7
2609,2020,WY,0,Republican,0,Currently Safe Republican,,7
2610,2022,AL,1,Republican,0,Currently Safe Republican,,7
2611,2022,AL,2,Republican,0,Currently Safe Republican,,7
2612,2022,AL,3,Republican,0,Currently Safe Republican,,7
2613,2022,AL,4,Republican,0,Currently Safe Republican,,7
2614,2022,AL,5,Republican,1,Currently Safe Republican,,7
2615,2022,AL,6,Republican,0,Currently Safe Republican,,7
2622,2022,AZ,5,Republican,0,Currently Safe Republican,,7
2625,2022,AZ,8,Republican,0,Currently Safe Republican,,7
2626,2022,AZ,9,Republican,0,Currently Safe Republican,,7
2627,2022,AR,1,Republican,0,Currently Safe Republican,,7
2628,2022,AR,2,Republican,0,Currently Safe Republican,,7
2629,2022,AR,3,Republican,0,Currently Safe Republican,,7
2630,2022,AR,4,Republican,0,Currently Safe Republican,,7
2631,2022,CA,1,Republican,0,Currently Safe Republican,,7
2635,2022,CA,5,Republican,0,Currently Safe Republican,,7
2650,2022,CA,20,Republican,0,Currently Safe Republican,,7
2653,2022,CA,23,Republican,0,Currently Safe Republican,,7
2671,2022,CA,41,Republican,0,Currently Safe Republican,,7
2678,2022,CA,48,Republican,0,Currently Safe Republican,,7
2685,2022,CO,3,Republican,0,Currently Safe Republican,,7
2686,2022,CO,4,Republican,0,Currently Safe Republican,,7
2687,2022,CO,5,Republican,0,Currently Safe Republican,,7
2697,2022,FL,1,Republican,0,Currently Safe Republican,,7
2698,2022,FL,2,Republican,0,Currently Safe Republican,,7
2699,2022,FL,3,Republican,0,Currently Safe Republican,,7
2700,2022,FL,4,Republican,1,Currently Safe Republican,,7
2702,2022,FL,6,Republican,0,Currently Safe Republican,,7
2704,2022,FL,8,Republican,0,Currently Safe Republican,,7
2707,2022,FL,11,Republican,0,Currently Safe Republican,,7
2708,2022,FL,12,Republican,0,Currently Safe Republican,,7
2712,2022,FL,16,Republican,0,Currently Safe Republican,,7
2713,2022,FL,17,Republican,0,Currently Safe Republican,,7
2714,2022,FL,18,Republican,0,Currently Safe Republican,,7
2715,2022,FL,19,Republican,0,Currently Safe Republican,,7
2717,2022,FL,21,Republican,0,Currently Safe Republican,,7
2722,2022,FL,26,Republican,0,Currently Safe Republican,,7
2724,2022,FL,28,Republican,0,Currently Safe Republican,,7
2725,2022,GA,1,Republican,0,Currently Safe Republican,,7
2727,2022,GA,3,Republican,0,Currently Safe Republican,,7
2732,2022,GA,8,Republican,0,Currently Safe Republican,,7
2733,2022,GA,9,Republican,0,Currently Safe Republican,,7
2734,2022,GA,10,Republican,1,Currently Safe Republican,,7
2735,2022,GA,11,Republican,0,Currently Safe Republican,,7
2736,2022,GA,12,Republican,0,Currently Safe Republican,,7
2738,2022,GA,14,Republican,0,Currently Safe Republican,,7
2741,2022,ID,1,Republican,0,Currently Safe Republican,,7
2742,2022,ID,2,Republican,0,Currently Safe Republican,,7
2754,2022,IL,12,Republican,0,Currently Safe Republican,,7
2757,2022,IL,15,Republican,0,Currently Safe Republican,,7
2758,2022,IL,16,Republican,0,Currently Safe Republican,,7
2761,2022,IN,2,Republican,1,Currently Safe Republican,,7
2762,2022,IN,3,Republican,0,Currently Safe Republican,,7
2763,2022,IN,4,Republican,0,Currently Safe Republican,,7
2764,2022,IN,5,Republican,0,Currently Safe Republican,,7
2765,2022,IN,6,Republican,0,Currently Safe Republican,,7
2767,2022,IN,8,Republican,0,Currently Safe Republican,,7
2768,2022,IN,9,Republican,0,Currently Safe Republican,,7
2772,2022,IA,4,Republican,0,Currently Safe Republican,,7
2773,2022,KS,1,Republican,0,Currently Safe Republican,,7
2774,2022,KS,2,Republican,0,Currently Safe Republican,,7
2776,2022,KS,4,Republican,0,Currently Safe Republican,,7
2777,2022,KY,1,Republican,0,Currently Safe Republican,,7
2778,2022,KY,2,Republican,0,Currently Safe Republican,,7
2780,2022,KY,4,Republican,0,Currently Safe Republican,,7
2781,2022,KY,5,Republican,0,Currently Safe Republican,,7
2782,2022,KY,6,Republican,0,Currently Safe Republican,,7
2783,2022,LA,1,Republican,0,Currently Safe Republican,,7
2785,2022,LA,3,Republican,0,Currently Safe Republican,,7
2786,2022,LA,4,Republican,0,Currently Safe Republican,,7
2787,2022,LA,5,Republican,0,Currently Safe Republican,,7
2788,2022,LA,6,Republican,0,Currently Safe Republican,,7
2791,2022,MD,1,Republican,0,Currently Safe Republican,,7
2808,2022,MI,1,Republican,0,Currently Safe Republican,,7
2809,2022,MI,2,Republican,0,Currently Safe Republican,,7
2811,2022,MI,4,Republican,0,Currently Safe Republican,,7
2812,2022,MI,5,Republican,0,Currently Safe Republican,,7
2816,2022,MI,9,Republican,0,Currently Safe Republican,,7
2821,2022,MN,1,Republican,1,Currently Safe Republican,,7
2826,2022,MN,6,Republican,0,Currently Safe Republican,,7
2827,2022,MN,7,Republican,0,Currently Safe Republican,,7
2828,2022,MN,8,Republican,0,Currently Safe Republican,,7
2829,2022,MS,1,Republican,0,Currently Safe Republican,,7
2831,2022,MS,3,Republican,0,Currently Safe Republican,,7
2832,2022,MS,4,Republican,1,Currently Safe Republican,,7
2834,2022,MO,2,Republican,0,Currently Safe Republican,,7
2835,2022,MO,3,Republican,0,Currently Safe Republican,,7
2836,2022,MO,4,Republican,1,Currently Safe Republican,,7
2838,2022,MO,6,Republican,0,Currently Safe Republican,,7
2839,2022,MO,7,Republican,1,Currently Safe Republican,,7
2840,2022,MO,8,Republican,0,Currently Safe Republican,,7
2842,2022,MT,0,Republican,0,Currently Safe Republican,,7
2843,2022,NE,1,Republican,0,Currently Safe Republican,,7
2845,2022,NE,3,Republican,0,Currently Safe Republican,,7
2847,2022,NV,2,Republican,0,Currently Safe Republican,,7
2853,2022,NJ,2,Republican,0,Currently Safe Republican,,7
2855,2022,NJ,4,Republican,0,Currently Safe Republican,,7
2887,2022,NY,21,Republican,0,Currently Safe Republican,,7
2889,2022,NY,23,Republican,1,Currently Safe Republican,,7
2890,2022,NY,24,Republican,0,Currently Safe Republican,,7
2895,2022,NC,3,Republican,0,Currently Safe Republican,,7
2897,2022,NC,5,Republican,0,Currently Safe Republican,,7
2899,2022,NC,7,Republican,0,Currently Safe Republican,,7
2900,2022,NC,8,Republican,0,Currently Safe Republican,,7
2901,2022,NC,9,Republican,0,Currently Safe Republican,,7
2902,2022,NC,10,Republican,0,Currently Safe Republican,,7
2903,2022,NC,11,Republican,0,Currently Safe Republican,,7
2907,2022,ND,0,Republican,0,Currently Safe Republican,,7
2909,2022,OH,2,Republican,0,Currently Safe Republican,,7
2911,2022,OH,4,Republican,0,Currently Safe Republican,,7
2912,2022,OH,5,Republican,0,Currently Safe Republican,,7
2913,2022,OH,6,Republican,0,Currently Safe Republican,,7
2914,2022,OH,7,Republican,1,Currently Safe Republican,,7
2915,2022,OH,8,Republican,0,Currently Safe Republican,,7
2917,2022,OH,10,Republican,0,Currently Safe Republican,,7
2919,2022,OH,12,Republican,0,Currently Safe Republican,,7
2921,2022,OH,14,Republican,0,Currently Safe Republican,,7
2922,2022,OH,15,Republican,0,Currently Safe Republican,,7
2923,2022,OK,1,Republican,0,Currently Safe Republican,,7
2924,2022,OK,2,Republican,0,Currently Safe Republican,,7
2925,2022,OK,3,Republican,0,Currently Safe Republican,,7
2926,2022,OK,4,Republican,0,Currently Safe Republican,,7
2927,2022,OK,5,Republican,0,Currently Safe Republican,,7
2929,2022,OR,2,Republican,0,Currently Safe Republican,,7
2934,2022,PA,1,Republican,0,Currently Safe Republican,,7
2942,2022,PA,9,Republican,0,Currently Safe Republican,,7
2943,2022,PA,10,Republican,0,Currently Safe Republican,,7
2944,2022,PA,11,Republican,0,Currently Safe Republican,,7
2946,2022,PA,13,Republican,0,Currently Safe Republican,,7
2947,2022,PA,14,Republican,0,Currently Safe Republican,,7
2948,2022,PA,15,Republican,0,Currently Safe Republican,,7
2949,2022,PA,16,Republican,0,Currently Safe Republican,,7
2953,2022,SC,1,Republican,0,Currently Safe Republican,,7
2954,2022,SC,2,Republican,0,Currently Safe Republican,,7
2955,2022,SC,3,Republican,0,Currently Safe Republican,,7
2956,2022,SC,4,Republican,0,Currently Safe Republican,,7
2957,2022,SC,5,Republican,0,Currently Safe Republican,,7
2959,2022,SC,7,Republican,1,Currently Safe Republican,,7
2960,2022,SD,0,Republican,0,Currently Safe Republican,,7
2961,2022,TN,1,Republican,0,Currently Safe Republican,,7
2962,2022,TN,2,Republican,0,Currently Safe Republican,,7
2963,2022,TN,3,Republican,0,Currently Safe Republican,,7
2964,2022,TN,4,Republican,0,Currently Safe Republican,,7
2966,2022,TN,6,Republican,0,Currently Safe Republican,,7
2967,2022,TN,7,Republican,0,Currently Safe Republican,,7
2968,2022,TN,8,Republican,0,Currently Safe Republican,,7
2970,2022,TX,1,Republican,0,Currently Safe Republican,,7
2971,2022,TX,2,Republican,0,Currently Safe Republican,,7
2972,2022,TX,3,Republican,0,Currently Safe Republican,,7
2973,2022,TX,4,Republican,0,Currently Safe Republican,,7
2974,2022,TX,5,Republican,0,Currently Safe Republican,,7
2975,2022,TX,6,Republican,0,Currently Safe Republican,,7
2977,2022,TX,8,Republican,1,Currently Safe Republican,,7
2979,2022,TX,10,Republican,0,Currently Safe Republican,,7
2980,2022,TX,11,Republican,0,Currently Safe Republican,,7
2981,2022,TX,12,Republican,0,Currently Safe Republican,,7
2982,2022,TX,13,Republican,0,Currently Safe Republican,,7
2983,2022,TX,14,Republican,0,Currently Safe Republican,,7
2986,2022,TX,17,Republican,0,Currently Safe Republican,,7
2988,2022,TX,19,Republican,0,Currently Safe Republican,,7
2990,2022,TX,21,Republican,0,Currently Safe Republican,,7
2991,2022,TX,22,Republican,0,Currently Safe Republican,,7
2992,2022,TX,23,Republican,0,Currently Safe Republican,,7
2993,2022,TX,24,Republican,0,Currently Safe Republican,,7
2994,2022,TX,25,Republican,0,Currently Safe Republican,,7
2995,2022,TX,26,Republican,0,Currently Safe Republican,,7
2996,2022,TX,27,Republican,0,Currently Safe Republican,,7
3000,2022,TX,31,Republican,0,Currently Safe Republican,,7
3005,2022,TX,36,Republican,0,Currently Safe Republican,,7
3007,2022,TX,38,,1,Currently Safe Republican,,7
3008,2022,UT,1,Republican,0,Currently Safe Republican,,7
3009,2022,UT,2,Republican,0,Currently Safe Republican,,7
3010,2022,UT,3,Republican,0,Currently Safe Republican,,7
3011,2022,UT,4,Republican,0,Currently Safe Republican,,7
3013,2022,VA,1,Republican,0,Currently Safe Republican,,7
3017,2022,VA,5,Republican,0,Currently Safe Republican,,7
3018,2022,VA,6,Republican,0,Currently Safe Republican,,7
3021,2022,VA,9,Republican,0,Currently Safe Republican,,7
3027,2022,WA,4,Republican,0,Currently Safe Republican,,7
3028,2022,WA,5,Republican,0,Currently Safe Republican,,7
3034,2022,WV,1,Republican,0,Currently Safe Republican,,7
3035,2022,WV,2,Republican,0,Currently Safe Republican,,7
3036,2022,WI,1,Republican,0,Currently Safe Republican,,7
3040,2022,WI,5,Republican,0,Currently Safe Republican,,7
3041,2022,WI,6,Republican,0,Currently Safe Republican,,7
3042,2022,WI,7,Republican,0,Currently Safe Republican,,7
3043,2022,WI,8,Republican,0,Currently Safe Republican,,7
3044,2022,WY,0,Republican,0,Currently Safe Republican,,7
79,2010,CO,7,Democrat,0,Democrat Favored,,2
83,2010,CT,4,Democrat,0,Democrat Favored,,2
84,2010,CT,5,Democrat,0,Democrat Favored,,2
156,2010,IA,1,Democrat,0,Democrat Favored,,2
157,2010,IA,2,Democrat,0,Democrat Favored,,2
158,2010,IA,3,Democrat,0,Democrat Favored,,2
167,2010,KY,3,Democrat,0,Democrat Favored,,2
172,2010,LA,2,Republican,0,Democrat Favored,,2
178,2010,ME,1,Democrat,0,Democrat Favored,,2
179,2010,ME,2,Democrat,0,Democrat Favored,,2
213,2010,MN,1,Democrat,0,Democrat Favored,,2
220,2010,MN,8,Democrat,0,Democrat Favored,,2
227,2010,MO,3,Democrat,0,Democrat Favored,,2
271,2010,NY,13,Democrat,0,Democrat Favored,,2
283,2010,NY,25,Democrat,0,Democrat Favored,,2
298,2010,NC,11,Democrat,0,Democrat Favored,,2
314,2010,OH,13,Democrat,0,Democrat Favored,,2
333,2010,PA,4,Democrat,0,Democrat Favored,,2
393,2010,TX,27,Democrat,0,Democrat Favored,,2
428,2010,WI,3,Democrat,0,Democrat Favored,,2
502,2012,CA,47,,1,Democrat Favored,,2
543,2012,FL,22,,1,Democrat Favored,,2
574,2012,IL,8,Republican,0,Democrat Favored,,2
595,2012,IA,2,Democrat,0,Democrat Favored,,2
621,2012,MD,6,Republican,0,Democrat Favored,,2
716,2012,NY,25,Democrat,0,Democrat Favored,,2
886,2014,AZ,9,Democrat,0,Democrat Favored,,2
914,2014,CA,24,Democrat,0,Democrat Favored,,2
1018,2014,IL,17,Democrat,0,Democrat Favored,,2
1067,2014,MA,9,Democrat,0,Democrat Favored,,2
1109,2014,NV,4,Democrat,0,Democrat Favored,,2
1349,2016,CA,24,Democrat,1,Democrat Favored,,2
1983,2018,NJ,2,Republican,1,Democrat Favored,,2
2068,2018,PA,5,Republican,1,Democrat Favored,,2
2069,2018,PA,6,Republican,1,Democrat Favored,,2
2183,2020,AZ,1,Democrat,0,Democrat Favored,,2
2234,2020,CA,39,Democrat,0,Democrat Favored,,2
2294,2020,GA,6,Democrat,0,Democrat Favored,,2
2413,2020,NV,3,Democrat,0,Democrat Favored,,2
2415,2020,NH,1,Democrat,0,Democrat Favored,,2
2423,2020,NJ,7,Democrat,0,Democrat Favored,,2
2460,2020,NC,2,Republican,1,Democrat Favored,,2
2464,2020,NC,6,Republican,1,Democrat Favored,,2
2497,2020,OR,4,Democrat,0,Democrat Favored,,2
2542,2020,TX,7,Democrat,0,Democrat Favored,,2
2578,2020,VA,2,Democrat,0,Democrat Favored,,2
2621,2022,AZ,4,Democrat,0,Democrat Favored,,2
2639,2022,CA,9,Democrat,0,Democrat Favored,,2
2656,2022,CA,26,Democrat,0,Democrat Favored,,2
2689,2022,CO,7,Democrat,1,Democrat Favored,,2
2748,2022,IL,6,Democrat,0,Democrat Favored,,2
2756,2022,IL,14,Democrat,0,Democrat Favored,,2
2796,2022,MD,6,Democrat,0,Democrat Favored,,2
2851,2022,NH,2,Democrat,0,Democrat Favored,,2
2854,2022,NJ,3,Democrat,0,Democrat Favored,,2
2891,2022,NY,25,Democrat,0,Democrat Favored,,2
2893,2022,NC,1,Democrat,1,Democrat Favored,,2
2945,2022,PA,12,Democrat,1,Democrat Favored,,2
3022,2022,VA,10,Democrat,0,Democrat Favored,,2
14,2010,AZ,7,Democrat,0,Lean Democrat,,3
39,2010,CA,20,Democrat,0,Lean Democrat,,3
66,2010,CA,47,Democrat,0,Lean Democrat,,3
85,2010,DE,0,Republican,1,Lean Democrat,,3
112,2010,GA,2,Democrat,0,Lean Democrat,,3
148,2010,IN,2,Democrat,0,Lean Democrat,,3
170,2010,KY,6,Democrat,0,Lean Democrat,,3
206,2010,MI,9,Democrat,0,Lean Democrat,,3
295,2010,NC,8,Democrat,0,Lean Democrat,,3
349,2010,RI,1,Democrat,1,Lean Democrat,,3
413,2010,VA,11,Democrat,0,Lean Democrat,,3
415,2010,WA,2,Democrat,0,Lean Democrat,,3
496,2012,CA,41,,1,Lean Democrat,,3
515,2012,CO,7,Democrat,0,Lean Democrat,,3
547,2012,FL,26,Republican,0,Lean Democrat,,3
848,2012,WA,1,Democrat,1,Lean Democrat,,3
916,2014,CA,26,Democrat,0,Lean Democrat,,3
921,2014,CA,31,Republican,1,Lean Democrat,,3
995,2014,GA,12,Democrat,0,Lean Democrat,,3
998,2014,HI,1,Democrat,1,Lean Democrat,,3
1030,2014,IA,2,Democrat,0,Lean Democrat,,3
1050,2014,ME,2,Democrat,1,Lean Democrat,,3
1088,2014,MN,7,Democrat,0,Lean Democrat,,3
1111,2014,NH,2,Democrat,0,Lean Democrat,,3
1253,2014,TX,23,Democrat,0,Lean Democrat,,3
1313,2016,AZ,1,Democrat,1,Lean Democrat,,3
1332,2016,CA,7,Democrat,0,Lean Democrat,,3
1404,2016,FL,13,Republican,0,Lean Democrat,,3
1524,2016,MN,8,Democrat,0,Lean Democrat,,3
1564,2016,NY,3,Democrat,1,Lean Democrat,,3
1748,2018,AZ,1,Democrat,0,Lean Democrat,,3
1749,2018,AZ,2,Republican,1,Lean Democrat,,3
1809,2018,CA,49,Republican,1,Lean Democrat,,3
1853,2018,FL,27,Republican,1,Lean Democrat,,3
1899,2018,IA,1,Republican,0,Lean Democrat,,3
1905,2018,KS,3,Republican,0,Lean Democrat,,3
1979,2018,NV,4,Democrat,1,Lean Democrat,,3
1980,2018,NH,1,Democrat,1,Lean Democrat,,3
1992,2018,NJ,11,Republican,1,Lean Democrat,,3
2070,2018,PA,7,Republican,1,Lean Democrat,,3
2071,2018,PA,8,Democrat,0,Lean Democrat,,3
2080,2018,PA,17,Republican,0,Lean Democrat,,3
2243,2020,CA,48,Democrat,0,Lean Democrat,,3
2334,2020,IA,1,Democrat,0,Lean Democrat,,3
2335,2020,IA,2,Democrat,1,Lean Democrat,,3
2336,2020,IA,3,Democrat,0,Lean Democrat,,3
2519,2020,SC,1,Democrat,0,Lean Democrat,,3
2617,2022,AK,0,Democrat,0,Lean Democrat,,3
2760,2022,IN,1,Democrat,0,Lean Democrat,,3
2810,2022,MI,3,Republican,1,Lean Democrat,,3
2815,2022,MI,8,Democrat,0,Lean Democrat,,3
2849,2022,NV,4,Democrat,0,Lean Democrat,,3
2916,2022,OH,9,Democrat,0,Lean Democrat,,3
2997,2022,TX,28,Democrat,0,Lean Democrat,,3
8,2010,AZ,1,Democrat,0,Lean Republican,,5
22,2010,CA,3,Republican,0,Lean Republican,,5
110,2010,FL,25,Republican,1,Lean Republican,,5
118,2010,GA,8,Democrat,0,Lean Republican,,5
180,2010,MD,1,Democrat,0,Lean Republican,,5
257,2010,NM,2,Democrat,0,Lean Republican,,5
317,2010,OH,16,Democrat,0,Lean Republican,,5
355,2010,SC,5,Democrat,0,Lean Republican,,5
404,2010,VA,2,Democrat,0,Lean Republican,,5
433,2010,WI,8,Democrat,0,Lean Republican,,5
531,2012,FL,10,Republican,0,Lean Republican,,5
629,2012,MA,6,Democrat,0,Lean Republican,,5
643,2012,MI,11,Republican,1,Lean Republican,,5
652,2012,MN,6,Republican,0,Lean Republican,,5
673,2012,NV,3,Republican,0,Lean Republican,,5
702,2012,NY,11,Republican,0,Lean Republican,,5
738,2012,OH,6,Republican,0,Lean Republican,,5
809,2012,TX,14,Republican,1,Lean Republican,,5
867,2012,WI,7,Republican,0,Lean Republican,,5
1114,2014,NJ,3,Republican,1,Lean Republican,,5
1281,2014,VA,10,Republican,1,Lean Republican,,5
1335,2016,CA,10,Republican,0,Lean Republican,,5
1470,2016,KS,3,Republican,0,Lean Republican,,5
1562,2016,NY,1,Republican,0,Lean Republican,,5
1810,2018,CA,50,Republican,0,Lean Republican,,5
1832,2018,FL,6,Republican,1,Lean Republican,,5
1859,2018,GA,6,Republican,0,Lean Republican,,5
1860,2018,GA,7,Republican,0,Lean Republican,,5
1884,2018,IL,13,Republican,0,Lean Republican,,5
1959,2018,MN,8,Democrat,1,Lean Republican,,5
1974,2018,NE,2,Republican,0,Lean Republican,,5
2007,2018,NY,11,Republican,0,Lean Republican,,5
2020,2018,NY,24,Republican,0,Lean Republican,,5
2023,2018,NY,27,Republican,0,Lean Republican,,5
2025,2018,NC,2,Republican,0,Lean Republican,,5
2073,2018,PA,10,Republican,0,Lean Republican,,5
2123,2018,TX,23,Republican,0,Lean Republican,,5
2165,2018,WV,3,Republican,1,Lean Republican,,5
2166,2018,WI,1,Republican,1,Lean Republican,,5
2276,2020,FL,15,Republican,1,Lean Republican,,5
2407,2020,MT,0,Republican,1,Lean Republican,,5
2432,2020,NY,1,Republican,0,Lean Republican,,5
2469,2020,NC,11,Republican,1,Lean Republican,,5
2499,2020,PA,1,Republican,0,Lean Republican,,5
2538,2020,TX,3,Republican,0,Lean Republican,,5
2545,2020,TX,10,Republican,0,Lean Republican,,5
2590,2020,WA,3,Republican,0,Lean Republican,,5
2618,2022,AZ,1,Republican,0,Lean Republican,,5
2619,2022,AZ,2,Democrat,0,Lean Republican,,5
2675,2022,CA,45,Republican,0,Lean Republican,,5
2709,2022,FL,13,Democrat,1,Lean Republican,,5
2769,2022,IA,1,Republican,0,Lean Republican,,5
2817,2022,MI,10,Democrat,1,Lean Republican,,5
2841,2022,MT,0,,1,Lean Republican,,5
2867,2022,NY,1,Republican,1,Lean Republican,,5
2868,2022,NY,2,Republican,0,Lean Republican,,5
2984,2022,TX,15,Democrat,1,Lean Republican,,5
3026,2022,WA,3,Republican,1,Lean Republican,,5
3038,2022,WI,3,Democrat,1,Lean Republican,,5
15,2010,AZ,8,Democrat,0,Pure Toss-up,,4
30,2010,CA,11,Democrat,0,Pure Toss-up,,4
107,2010,FL,22,Democrat,0,Pure Toss-up,,4
124,2010,HI,1,Republican,0,Pure Toss-up,,4
197,2010,MA,10,Democrat,1,Pure Toss-up,,4
204,2010,MI,7,Democrat,0,Pure Toss-up,,4
224,2010,MS,4,Democrat,0,Pure Toss-up,,4
228,2010,MO,4,Democrat,0,Pure Toss-up,,4
242,2010,NH,2,Democrat,1,Pure Toss-up,,4
256,2010,NM,1,Democrat,0,Pure Toss-up,,4
281,2010,NY,23,Democrat,0,Pure Toss-up,,4
282,2010,NY,24,Democrat,0,Pure Toss-up,,4
307,2010,OH,6,Democrat,0,Pure Toss-up,,4
329,2010,OR,5,Democrat,0,Pure Toss-up,,4
339,2010,PA,10,Democrat,0,Pure Toss-up,,4
341,2010,PA,12,Democrat,0,Pure Toss-up,,4
389,2010,TX,23,Democrat,0,Pure Toss-up,,4
423,2010,WV,1,Democrat,1,Pure Toss-up,,4
443,2012,AZ,1,,1,Pure Toss-up,,4
462,2012,CA,7,Republican,0,Pure Toss-up,,4
481,2012,CA,26,,1,Pure Toss-up,,4
507,2012,CA,52,Republican,0,Pure Toss-up,,4
520,2012,CT,5,Democrat,1,Pure Toss-up,,4
576,2012,IL,10,Republican,0,Pure Toss-up,,4
577,2012,IL,11,Republican,0,Pure Toss-up,,4
